Date,Open,Low,High,Close,Adj Close,Volume
2000-10-31,0.921875,0.84375,0.96875,0.875,0.7530463337898254,217600.0
2000-11-01,0.93359375,0.875,1.25,1.125,0.9682026505470276,905200.0
2000-11-02,1.15625,1.109375,1.171875,1.171875,1.0085439682006836,579200.0
2000-11-03,1.171875,1.16796875,1.2890625,1.25,1.0757805109024048,1127200.0
2000-11-06,1.28125,1.21875,1.28125,1.25,1.0757805109024048,362400.0
2000-11-07,1.25,1.234375,1.25,1.25,1.0757805109024048,162800.0
2000-11-08,1.234375,1.203125,1.265625,1.234375,1.062333583831787,310800.0
2000-11-09,1.21875,1.21875,1.28125,1.25,1.0757805109024048,54000.0
2000-11-10,1.25,1.125,1.25,1.125,0.9682026505470276,31600.0
2000-11-13,1.234375,1.125,1.25,1.125,0.9682026505470276,112800.0
2000-11-14,1.21875,1.15625,1.28125,1.2578125,1.0825040340423584,152800.0
2000-11-15,1.25,1.21875,1.2578125,1.234375,1.062333583831787,76800.0
2000-11-16,1.21875,1.15625,1.21875,1.1875,1.02199125289917,30400.0
2000-11-17,1.24609375,1.15625,1.25,1.171875,1.0085439682006836,82800.0
2000-11-20,1.140625,1.140625,1.25,1.140625,0.9816495180130005,19600.0
2000-11-21,1.15625,1.140625,1.21875,1.140625,0.9816495180130005,42400.0
2000-11-22,1.140625,1.078125,1.171875,1.09375,0.9413079023361206,158000.0
2000-11-24,1.078125,1.0625,1.09375,1.0625,0.9144132733345032,34400.0
2000-11-27,1.12109375,1.0625,1.125,1.0625,0.9144132733345032,41200.0
2000-11-28,1.06640625,1.03125,1.09375,1.0625,0.9144132733345032,110800.0
2000-11-29,1.10546875,0.875,1.109375,0.9375,0.8068353533744812,103600.0
2000-11-30,0.875,0.8125,1.0,0.875,0.7530463337898254,154800.0
2000-12-01,0.84375,0.84375,0.9375,0.921875,0.7933880686759949,127200.0
2000-12-04,0.93359375,0.90625,1.046875,0.96875,0.8337299227714539,41200.0
2000-12-05,0.99609375,0.984375,1.5,1.46875,1.2640420198440552,646800.0
2000-12-06,1.37890625,1.1875,1.4375,1.1875,1.02199125289917,318000.0
2000-12-07,1.19140625,1.125,1.296875,1.1875,1.02199125289917,202000.0
2000-12-08,1.1875,1.1875,1.25,1.1875,1.02199125289917,52000.0
2000-12-11,1.171875,1.171875,1.25,1.1875,1.02199125289917,129600.0
2000-12-12,1.17578125,1.171875,1.28125,1.25,1.0757805109024048,81600.0
2000-12-13,1.25,1.171875,1.25,1.171875,1.0085439682006836,19600.0
2000-12-14,1.15625,1.15625,1.21875,1.21875,1.0488859415054321,69600.0
2000-12-15,1.1328125,1.09375,1.1875,1.125,0.9682026505470276,209200.0
2000-12-18,1.15625,1.0625,1.1875,1.0625,0.9144132733345032,41200.0
2000-12-19,1.140625,0.96875,1.140625,1.0,0.8606243133544922,153200.0
2000-12-20,0.90625,0.8125,0.96875,0.875,0.7530463337898254,163600.0
2000-12-21,0.93359375,0.93359375,1.0,0.9375,0.8068353533744812,27600.0
2000-12-22,0.9375,0.8125,0.9375,0.84375,0.7261516451835632,163600.0
2000-12-26,0.875,0.75,0.9375,0.78125,0.6723629236221313,81200.0
2000-12-27,0.75,0.75,0.875,0.8125,0.6992573738098145,60000.0
2000-12-28,0.78125,0.78125,0.90625,0.90625,0.7799408435821533,135200.0
2000-12-29,0.7890625,0.6875,0.8125,0.765625,0.6589155197143555,1021200.0
2001-01-02,0.78125,0.734375,0.78125,0.765625,0.6589155197143555,30400.0
2001-01-03,0.76171875,0.671875,0.8203125,0.7578125,0.6521918773651123,489200.0
2001-01-04,0.734375,0.625,0.75,0.640625,0.551337480545044,598000.0
2001-01-05,0.671875,0.609375,0.6875,0.625,0.5378902554512024,311200.0
2001-01-08,0.625,0.6171875,0.640625,0.625,0.5378902554512024,231200.0
2001-01-09,0.578125,0.46875,0.578125,0.5,0.4303121566772461,700800.0
2001-01-10,0.5078125,0.46875,0.515625,0.5,0.4303121566772461,1707200.0
2001-01-11,0.5,0.484375,0.515625,0.5078125,0.43703582882881165,690000.0
2001-01-12,0.5078125,0.46875,0.5078125,0.5,0.4303121566772461,626800.0
2001-01-16,0.51171875,0.5,0.515625,0.5,0.4303121566772461,495200.0
2001-01-17,0.5546875,0.5,0.625,0.5625,0.4841013252735138,2553600.0
2001-01-18,0.5703125,0.5,0.5859375,0.5078125,0.43703582882881165,1965200.0
2001-01-19,0.515625,0.5078125,0.5625,0.546875,0.4706539511680603,2114800.0
2001-01-22,0.63671875,0.5625,0.640625,0.578125,0.49754849076271057,731600.0
2001-01-23,0.58984375,0.5234375,0.59375,0.546875,0.4706539511680603,337600.0
2001-01-24,0.52734375,0.5234375,0.578125,0.578125,0.49754849076271057,206000.0
2001-01-25,0.578125,0.53125,0.578125,0.53125,0.4572066366672516,106000.0
2001-01-26,0.53125,0.53125,0.578125,0.578125,0.49754849076271057,322800.0
2001-01-29,0.59765625,0.53125,0.59765625,0.5390625,0.46393048763275146,39200.0
2001-01-30,0.5625,0.5625,0.578125,0.578125,0.49754849076271057,31600.0
2001-01-31,0.5546875,0.546875,0.578125,0.5625,0.4841013252735138,520400.0
2001-02-01,0.57421875,0.546875,0.578125,0.578125,0.49754849076271057,100000.0
2001-02-02,0.578125,0.53125,0.578125,0.546875,0.4706539511680603,56800.0
2001-02-05,0.53125,0.5078125,0.53125,0.53125,0.4572066366672516,169600.0
2001-02-06,0.53125,0.53125,0.546875,0.53125,0.4572066366672516,56400.0
2001-02-07,0.53125,0.5,0.546875,0.5,0.4303121566772461,630000.0
2001-02-08,0.5078125,0.484375,0.53125,0.5,0.4303121566772461,338000.0
2001-02-09,0.5,0.46875,0.5078125,0.5078125,0.43703582882881165,98400.0
2001-02-12,0.5,0.4921875,0.53125,0.5,0.4303121566772461,109200.0
2001-02-13,0.515625,0.4921875,0.53125,0.5,0.4303121566772461,83600.0
2001-02-14,0.4921875,0.484375,0.5,0.5,0.4303121566772461,68800.0
2001-02-15,0.515625,0.4921875,0.515625,0.5,0.4303121566772461,340800.0
2001-02-16,0.4921875,0.4453125,0.4921875,0.46875,0.4034176766872406,758400.0
2001-02-20,0.4765625,0.4609375,0.484375,0.4609375,0.39669403433799744,261600.0
2001-02-21,0.4609375,0.4375,0.46875,0.453125,0.38997042179107666,296800.0
2001-02-22,0.46875,0.4609375,0.484375,0.4765625,0.41014131903648376,14800.0
2001-02-23,0.4765625,0.453125,0.4765625,0.46875,0.4034176766872406,177600.0
2001-02-26,0.484375,0.46875,0.515625,0.5,0.4303121566772461,45200.0
2001-02-27,0.45703125,0.4375,0.4765625,0.46875,0.4034176766872406,206000.0
2001-02-28,0.46484375,0.46484375,0.5,0.484375,0.41686496138572693,418400.0
2001-03-01,0.46875,0.4375,0.5,0.4921875,0.4235886037349701,592400.0
2001-03-02,0.4921875,0.4609375,0.4921875,0.46875,0.4034176766872406,44800.0
2001-03-05,0.484375,0.4609375,0.5,0.4609375,0.39669403433799744,294800.0
2001-03-06,0.4609375,0.4609375,0.46875,0.46875,0.4034176766872406,30000.0
2001-03-07,0.484375,0.453125,0.484375,0.484375,0.41686496138572693,3600.0
2001-03-08,0.46875,0.390625,0.46875,0.390625,0.3361814618110657,180400.0
2001-03-09,0.40625,0.375,0.421875,0.390625,0.3361814618110657,81600.0
2001-03-12,0.375,0.375,0.390625,0.390625,0.3361814618110657,113200.0
2001-03-13,0.37890625,0.3359375,0.40625,0.3515625,0.3025631606578827,182400.0
2001-03-14,0.34375,0.34375,0.3671875,0.3671875,0.3160105049610138,12400.0
2001-03-15,0.375,0.3671875,0.375,0.3671875,0.3160105049610138,25600.0
2001-03-16,0.375,0.3125,0.375,0.34375,0.2958396077156067,47200.0
2001-03-19,0.375,0.3515625,0.390625,0.375,0.32273417711257935,64400.0
2001-03-20,0.3515625,0.3125,0.375,0.3359375,0.2891160249710083,75200.0
2001-03-21,0.3359375,0.3203125,0.3359375,0.328125,0.2823924422264099,76400.0
2001-03-22,0.3125,0.296875,0.3125,0.296875,0.2554978132247925,22800.0
2001-03-23,0.3125,0.3125,0.3125,0.3125,0.2689451277256012,17600.0
2001-03-26,0.328125,0.328125,0.390625,0.375,0.32273417711257935,33200.0
2001-03-27,0.3515625,0.3515625,0.3515625,0.3515625,0.3025631606578827,3200.0
2001-03-28,0.3203125,0.265625,0.3203125,0.28125,0.2420506626367569,74800.0
2001-03-29,0.2734375,0.2578125,0.3125,0.2734375,0.23532697558403015,229600.0
2001-03-30,0.28125,0.25,0.3125,0.296875,0.2554978132247925,492400.0
2001-04-02,0.30859375,0.28515625,0.30859375,0.296875,0.2554978132247925,121600.0
2001-04-03,0.3125,0.2890625,0.3125,0.296875,0.2554978132247925,223600.0
2001-04-04,0.296875,0.28125,0.3125,0.296875,0.2554978132247925,240400.0
2001-04-05,0.296875,0.2890625,0.296875,0.296875,0.2554978132247925,41200.0
2001-04-06,0.30078125,0.296875,0.30078125,0.296875,0.2554978132247925,11600.0
2001-04-09,0.30250000953674316,0.29499998688697815,0.3050000071525574,0.29750001430511475,0.256035715341568,39200.0
2001-04-10,0.29750001430511475,0.2800000011920929,0.30000001192092896,0.29750001430511475,0.256035715341568,329200.0
2001-04-11,0.30000001192092896,0.30000001192092896,0.375,0.36250001192092896,0.31197628378868103,821200.0
2001-04-12,0.35749998688697815,0.35749998688697815,0.38749998807907104,0.36500000953674316,0.31412795186042786,720800.0
2001-04-16,0.3675000071525574,0.36250001192092896,0.3675000071525574,0.36250001192092896,0.31197628378868103,46800.0
2001-04-17,0.35499998927116394,0.35499998927116394,0.35499998927116394,0.35499998927116394,0.3055216073989868,400.0
2001-04-18,0.36250001192092896,0.36250001192092896,0.38749998807907104,0.36250001192092896,0.31197628378868103,188400.0
2001-04-19,0.35499998927116394,0.3499999940395355,0.375,0.36250001192092896,0.31197628378868103,49600.0
2001-04-20,0.36000001430511475,0.3499999940395355,0.36250001192092896,0.3499999940395355,0.3012184798717499,24400.0
2001-04-23,0.36250001192092896,0.36250001192092896,0.38749998807907104,0.375,0.32273417711257935,172000.0
2001-04-24,0.32249999046325684,0.32249999046325684,0.3700000047683716,0.3700000047683716,0.31843101978302,30800.0
2001-04-25,0.375,0.3474999964237213,0.375,0.35499998927116394,0.3055216073989868,72400.0
2001-04-26,0.375,0.35499998927116394,0.38749998807907104,0.38749998807907104,0.3334919512271881,84800.0
2001-04-27,0.375,0.375,0.4000000059604645,0.38499999046325684,0.33134040236473083,207200.0
2001-04-30,0.38749998807907104,0.38499999046325684,0.48750001192092896,0.42500001192092896,0.3657653331756592,451200.0
2001-05-01,0.42500001192092896,0.41749998927116394,0.4749999940395355,0.44999998807907104,0.38728100061416626,124400.0
2001-05-02,0.4724999964237213,0.45750001072883606,0.4724999964237213,0.45750001072883606,0.3937356472015381,73200.0
2001-05-03,0.45750001072883606,0.4325000047683716,0.45750001072883606,0.4325000047683716,0.37222012877464294,12400.0
2001-05-04,0.44999998807907104,0.4325000047683716,0.4625000059604645,0.4325000047683716,0.37222012877464294,919200.0
2001-05-07,0.4300000071525574,0.4300000071525574,0.4625000059604645,0.44999998807907104,0.38728100061416626,369600.0
2001-05-08,0.5,0.30000001192092896,0.5,0.375,0.32273417711257935,824800.0
2001-05-09,0.36250001192092896,0.36000001430511475,0.38499999046325684,0.375,0.32273417711257935,1236800.0
2001-05-10,0.38749998807907104,0.38749998807907104,0.4325000047683716,0.4124999940395355,0.3550075888633728,76800.0
2001-05-11,0.41749998927116394,0.4074999988079071,0.41749998927116394,0.4124999940395355,0.3550075888633728,54400.0
2001-05-14,0.4124999940395355,0.4099999964237213,0.4424999952316284,0.42500001192092896,0.3657653331756592,44400.0
2001-05-15,0.4300000071525574,0.4099999964237213,0.4300000071525574,0.4099999964237213,0.35285598039627075,190000.0
2001-05-16,0.41999998688697815,0.4124999940395355,0.42500001192092896,0.41499999165534973,0.3571591377258301,131600.0
2001-05-17,0.4124999940395355,0.4124999940395355,0.4375,0.41499999165534973,0.3571591377258301,73200.0
2001-05-18,0.41499999165534973,0.41499999165534973,0.4424999952316284,0.42500001192092896,0.3657653331756592,163200.0
2001-05-21,0.42250001430511475,0.42250001430511475,0.4350000023841858,0.42250001430511475,0.3636138439178467,5600.0
2001-05-22,0.4350000023841858,0.42500001192092896,0.44749999046325684,0.4399999976158142,0.3786747455596924,228800.0
2001-05-23,0.45500001311302185,0.4375,0.45500001311302185,0.4449999928474426,0.38297784328460693,30400.0
2001-05-24,0.4424999952316284,0.4424999952316284,0.4424999952316284,0.4424999952316284,0.38082632422447205,10800.0
2001-05-25,0.44999998807907104,0.4375,0.45750001072883606,0.4375,0.3765231668949127,14400.0
2001-05-29,0.44999998807907104,0.44999998807907104,0.4749999940395355,0.4749999940395355,0.40879660844802856,140000.0
2001-05-30,0.48249998688697815,0.45750001072883606,0.48249998688697815,0.4625000059604645,0.3980388045310974,76800.0
2001-05-31,0.4625000059604645,0.4625000059604645,0.49000000953674316,0.47999998927116394,0.4130997061729431,320800.0
2001-06-01,0.4925000071525574,0.48750001192092896,0.512499988079071,0.5099999904632568,0.43891847133636475,358000.0
2001-06-04,0.5049999952316284,0.4950000047683716,0.5475000143051147,0.512499988079071,0.44106999039649963,783200.0
2001-06-05,0.5024999976158142,0.4950000047683716,0.5199999809265137,0.4950000047683716,0.42600905895233154,133600.0
2001-06-06,0.5224999785423279,0.4975000023841858,0.5224999785423279,0.5024999976158142,0.43246376514434814,167600.0
2001-06-07,0.512499988079071,0.5074999928474426,0.550000011920929,0.5350000262260437,0.4604341387748718,926000.0
2001-06-08,0.5774999856948853,0.5400000214576721,0.612500011920929,0.5625,0.4841013252735138,731600.0
2001-06-11,0.5774999856948853,0.30000001192092896,0.5774999856948853,0.5099999904632568,0.43891847133636475,1015200.0
2001-06-12,0.4950000047683716,0.4749999940395355,0.5024999976158142,0.5,0.4303121566772461,278000.0
2001-06-13,0.5,0.4925000071525574,0.512499988079071,0.5,0.4303121566772461,548800.0
2001-06-14,0.4925000071525574,0.48750001192092896,0.5,0.4950000047683716,0.42600905895233154,89600.0
2001-06-15,0.48750001192092896,0.45500001311302185,0.49000000953674316,0.4749999940395355,0.40879660844802856,39600.0
2001-06-18,0.42500001192092896,0.375,0.42500001192092896,0.3824999928474426,0.32918882369995117,188000.0
2001-06-19,0.3824999928474426,0.3799999952316284,0.39250001311302185,0.3824999928474426,0.32918882369995117,102800.0
2001-06-20,0.375,0.3499999940395355,0.38499999046325684,0.375,0.32273417711257935,306400.0
2001-06-21,0.375,0.28999999165534973,0.375,0.32499998807907104,0.27970290184020996,583200.0
2001-06-22,0.32499998807907104,0.3199999928474426,0.35499998927116394,0.3400000035762787,0.2926122844219208,187200.0
2001-06-25,0.3400000035762787,0.3400000035762787,0.36500000953674316,0.36500000953674316,0.31412795186042786,383600.0
2001-06-26,0.4000000059604645,0.38749998807907104,0.4124999940395355,0.4025000035762787,0.34640127420425415,135200.0
2001-06-27,0.38499999046325684,0.35499998927116394,0.38499999046325684,0.35499998927116394,0.3055216073989868,800.0
2001-06-28,0.36250001192092896,0.36250001192092896,0.38749998807907104,0.375,0.32273417711257935,9600.0
2001-06-29,0.36500000953674316,0.3375000059604645,0.36500000953674316,0.3400000035762787,0.2926122844219208,102400.0
2001-07-02,0.3375000059604645,0.32499998807907104,0.3425000011920929,0.32499998807907104,0.27970290184020996,178800.0
2001-07-03,0.33250001072883606,0.33250001072883606,0.33250001072883606,0.33250001072883606,0.28615760803222656,1600.0
2001-07-05,0.33500000834465027,0.3199999928474426,0.33500000834465027,0.32499998807907104,0.27970290184020996,120000.0
2001-07-06,0.32499998807907104,0.29249998927116394,0.32499998807907104,0.3050000071525574,0.262490451335907,911200.0
2001-07-09,0.29499998688697815,0.29499998688697815,0.33250001072883606,0.3075000047683716,0.26464197039604187,134800.0
2001-07-10,0.3199999928474426,0.3075000047683716,0.3199999928474426,0.3125,0.2689451277256012,110400.0
2001-07-11,0.3125,0.30000001192092896,0.3199999928474426,0.30000001192092896,0.25818729400634766,540400.0
2001-07-12,0.3125,0.30250000953674316,0.3149999976158142,0.30250000953674316,0.2603389620780945,352000.0
2001-07-13,0.3050000071525574,0.3050000071525574,0.38749998807907104,0.3675000071525574,0.31627947092056274,189200.0
2001-07-16,0.36500000953674316,0.3125,0.375,0.33000001311302185,0.2840059995651245,400800.0
2001-07-17,0.33500000834465027,0.32749998569488525,0.3499999940395355,0.3474999964237213,0.29906705021858215,32000.0
2001-07-18,0.32749998569488525,0.2874999940395355,0.32749998569488525,0.30000001192092896,0.25818729400634766,650800.0
2001-07-19,0.3050000071525574,0.30000001192092896,0.3149999976158142,0.30250000953674316,0.2603389620780945,69600.0
2001-07-20,0.30250000953674316,0.30000001192092896,0.33250001072883606,0.3100000023841858,0.2667936086654663,748800.0
2001-07-23,0.30250000953674316,0.20499999821186066,0.3125,0.20499999821186066,0.17642799019813538,1123200.0
2001-07-24,0.1875,0.1525000035762787,0.1875,0.1550000011920929,0.13339680433273315,2778400.0
2001-07-25,0.17499999701976776,0.12999999523162842,0.17499999701976776,0.13249999284744263,0.11403270065784454,1608400.0
2001-07-26,0.13750000298023224,0.1274999976158142,0.17249999940395355,0.15000000596046448,0.12909364700317383,2022800.0
2001-07-27,0.17000000178813934,0.16500000655651093,0.2175000011920929,0.19249999523162842,0.16567020118236542,348800.0
2001-07-30,0.20250000059604645,0.20000000298023224,0.22499999403953552,0.20000000298023224,0.17212487757205963,167200.0
2001-07-31,0.1875,0.1875,0.23250000178813934,0.21250000596046448,0.1828826665878296,72400.0
2001-08-01,0.2150000035762787,0.20250000059604645,0.23000000417232513,0.22499999403953552,0.19364050030708313,57200.0
2001-08-02,0.21250000596046448,0.17000000178813934,0.21250000596046448,0.1875,0.16136708855628967,491200.0
2001-08-03,0.1875,0.1875,0.1875,0.1875,0.16136708855628967,400.0
2001-08-06,0.1875,0.1875,0.19499999284744263,0.19499999284744263,0.1678217351436615,20000.0
2001-08-07,0.19499999284744263,0.19499999284744263,0.21250000596046448,0.20000000298023224,0.17212487757205963,74000.0
2001-08-08,0.20499999821186066,0.19750000536441803,0.20499999821186066,0.20000000298023224,0.17212487757205963,244800.0
2001-08-09,0.19750000536441803,0.19499999284744263,0.20000000298023224,0.19750000536441803,0.16997329890727997,117200.0
2001-08-10,0.19499999284744263,0.19499999284744263,0.20000000298023224,0.19750000536441803,0.16997329890727997,138400.0
2001-08-13,0.20250000059604645,0.19499999284744263,0.20250000059604645,0.20000000298023224,0.17212487757205963,40800.0
2001-08-14,0.19499999284744263,0.19499999284744263,0.20000000298023224,0.19750000536441803,0.16997329890727997,56800.0
2001-08-15,0.19750000536441803,0.19750000536441803,0.20000000298023224,0.20000000298023224,0.17212487757205963,158000.0
2001-08-16,0.19750000536441803,0.19249999523162842,0.20749999582767487,0.20749999582767487,0.17857956886291504,62000.0
2001-08-17,0.20000000298023224,0.20000000298023224,0.20749999582767487,0.20250000059604645,0.1742764413356781,17600.0
2001-08-20,0.20000000298023224,0.1875,0.20000000298023224,0.1875,0.16136708855628967,35200.0
2001-08-21,0.1875,0.18250000476837158,0.1875,0.18250000476837158,0.15706397593021393,22800.0
2001-08-22,0.18250000476837158,0.17499999701976776,0.20499999821186066,0.20499999821186066,0.17642799019813538,22400.0
2001-08-23,0.17749999463558197,0.17749999463558197,0.17749999463558197,0.17749999463558197,0.1527608036994934,7600.0
2001-08-24,0.17749999463558197,0.17749999463558197,0.17749999463558197,0.17749999463558197,0.1527608036994934,0.0
2001-08-27,0.18250000476837158,0.17499999701976776,0.19750000536441803,0.17499999701976776,0.15060923993587494,36800.0
2001-08-28,0.17749999463558197,0.17499999701976776,0.17749999463558197,0.17499999701976776,0.15060923993587494,6800.0
2001-08-29,0.1899999976158142,0.17499999701976776,0.1899999976158142,0.17499999701976776,0.15060923993587494,36400.0
2001-08-30,0.19249999523162842,0.17000000178813934,0.19750000536441803,0.17000000178813934,0.1463061422109604,99600.0
2001-08-31,0.16249999403953552,0.13750000298023224,0.17000000178813934,0.1599999964237213,0.1376999169588089,29200.0
2001-09-04,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-05,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-06,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-07,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-10,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-17,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-18,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-19,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-20,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-21,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-24,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-25,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-26,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-27,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-09-28,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-01,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-02,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-03,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-04,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-05,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-08,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-09,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-10,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-11,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-12,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-15,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-16,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-17,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-18,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-19,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-22,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-23,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-24,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-25,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-26,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-29,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-30,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-10-31,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-01,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-02,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-05,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-06,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-07,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-08,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-09,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-12,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-13,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-14,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-15,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-16,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-19,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-20,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-21,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-23,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-26,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-27,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-28,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-29,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-11-30,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-03,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-04,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-05,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-06,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-07,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-10,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-11,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-12,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-13,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
2001-12-14,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1376999169588089,0.0
